MANDT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOUPD,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KUNNR,KDIFF,KWERT,KSTEU,KINAK,KOAID,ZAEKO,KMXAW,KMXWR,KDUPL,KZBZG,KSTBS,KONMS,KONWS,KWAEH,KFKIV,KVARC,KMPRS,PRSQU,STUFE,WEGXX,KTREL,MDFLG,TXJLV
670,1000000068,10,10,1,M,ZC00,05/01/2018,C,"            1,000.00",          50.00,USD,1.0,1,DR,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000068,10,21,1,M,NAVM,05/01/2018,B,"        5,005,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000068,10,35,1,M,SKTO,05/01/2018,A,"        5,005,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000068,10,60,1,M,WOTB,05/01/2018,C,"            1,000.00","      50,050.00",USD,1.0,1,DR,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"     5,005,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000069,10,1,1,M,PBXX,05/01/2018,C,              100.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000069,10,10,1,M,ZC00,05/01/2018,C,              100.00,         100.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000069,10,21,1,M,NAVM,05/01/2018,B,"           11,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000069,10,35,1,M,SKTO,05/01/2018,A,"           11,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000069,10,60,1,M,WOTB,05/01/2018,C,              100.00,"       1,100.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        11,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000070,10,1,1,M,PBXX,05/01/2018,C,              100.00,"       1,000.00",USD,1.0,1,G,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000070,10,21,1,M,NAVM,05/01/2018,B,"           10,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000070,10,35,1,M,SKTO,05/01/2018,A,"           10,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000070,10,60,1,M,WOTB,05/01/2018,C,              100.00,"       1,000.00",USD,1.0,1,G,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000071,10,1,1,M,PBXX,05/01/2018,C,              100.00,"       1,000.00",USD,1.0,1,G,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000071,10,10,1,M,ZC00,05/02/2018,C,              100.00,          50.00,USD,1.0,1,G,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           500.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000071,10,21,1,M,NAVM,05/01/2018,B,"           10,500.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000071,10,35,1,M,SKTO,05/01/2018,A,"           10,500.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000071,10,60,1,M,WOTB,05/01/2018,C,              100.00,"       1,050.00",USD,1.0,1,G,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        10,500.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000072,10,1,1,M,PBXX,05/01/2018,C,"            1,000.00","       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       100,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000072,10,10,1,M,ZC00,05/01/2018,C,"            1,000.00",          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000072,10,21,1,M,NAVM,05/01/2018,B,"          105,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000072,10,35,1,M,SKTO,05/01/2018,A,"          105,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000072,10,60,1,M,WOTB,05/01/2018,C,"            1,000.00","       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       105,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000073,10,1,1,M,PBXX,05/01/2018,C,"           10,000.00",          10.00,USD,1.0,1,TO,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000073,10,21,1,M,NAVM,05/01/2018,B,"           10,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000073,10,35,1,M,SKTO,05/01/2018,A,"           10,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000073,10,60,1,M,WOTB,05/01/2018,C,"           10,000.00",          10.00,USD,1.0,1,TO,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000074,10,1,1,M,PBXX,05/02/2018,C,              180.00,"      18,000.00",USD,1.0,1,EA,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       324,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000074,10,10,1,M,ZC00,05/02/2018,C,              180.00,         150.00,USD,1.0,1,EA,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         2,700.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000074,10,21,1,M,NAVM,05/02/2018,B,"          326,700.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000074,10,35,1,M,SKTO,05/02/2018,A,"          326,700.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000074,10,60,1,M,WOTB,05/02/2018,C,              180.00,"      18,150.00",USD,1.0,1,EA,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       326,700.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000075,10,1,1,M,PBXX,05/02/2018,C,               50.00,"       5,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        25,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000075,10,10,1,M,ZC00,05/02/2018,C,               50.00,         100.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           500.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000075,10,21,1,M,NAVM,05/02/2018,B,"           25,500.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000075,10,35,1,M,SKTO,05/02/2018,A,"           25,500.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000075,10,60,1,M,WOTB,05/02/2018,C,               50.00,"       5,100.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        25,500.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000076,10,1,1,M,PBXX,05/02/2018,C,               10.00,"      10,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000076,10,10,1,M,ZC00,05/02/2018,C,               10.00,"       1,000.00",USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000076,10,21,1,M,NAVM,05/02/2018,B,"           11,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000076,10,35,1,M,SKTO,05/02/2018,A,"           11,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000076,10,60,1,M,WOTB,05/02/2018,C,               10.00,"      11,000.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        11,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000077,10,1,1,M,PBXX,05/02/2018,C,               10.00,"      10,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000077,10,10,1,M,ZC00,05/02/2018,C,               10.00,"       1,000.00",USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000077,10,21,1,M,NAVM,05/02/2018,B,"           11,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000077,10,35,1,M,SKTO,05/02/2018,A,"           11,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000077,10,60,1,M,WOTB,05/02/2018,C,               10.00,"      11,000.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        11,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000078,10,1,1,M,PBXX,05/02/2018,C,               50.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000078,10,10,1,M,ZC00,05/02/2018,C,               50.00,         250.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,250.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000078,10,21,1,M,NAVM,05/02/2018,B,"            6,250.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000078,10,35,1,M,SKTO,05/02/2018,A,"            6,250.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000078,10,60,1,M,WOTB,05/02/2018,C,               50.00,"       1,250.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         6,250.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000079,10,1,1,M,PBXX,05/02/2018,C,"            5,000.00","       5,000.00",USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"     2,500,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000079,10,10,1,M,ZC00,05/02/2018,C,"            5,000.00",           0.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000079,10,10,2,M,ZC00,05/02/2018,C,"            5,000.00",         500.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"       250,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000079,10,21,1,M,NAVM,05/02/2018,B,"        2,750,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000079,10,35,1,M,SKTO,05/02/2018,A,"        2,750,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000079,10,60,1,M,WOTB,05/02/2018,C,"            5,000.00","       5,500.00",USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"     2,750,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000080,10,1,1,M,PBXX,05/02/2018,C,               30.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         3,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000080,10,10,1,M,ZC00,05/02/2018,C,               30.00,          75.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           225.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000080,10,21,1,M,NAVM,05/02/2018,B,"            3,225.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000080,10,35,1,M,SKTO,05/02/2018,A,"            3,225.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000080,10,60,1,M,WOTB,05/02/2018,C,               30.00,"       1,075.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         3,225.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000081,10,1,1,M,PBXX,05/02/2018,C,"            3,000.00",         200.00,USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        60,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000081,10,10,1,M,ZC00,05/02/2018,C,"            3,000.00",         200.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        60,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000081,10,10,2,M,ZC00,05/02/2018,C,"            3,000.00",           0.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000081,10,21,1,M,NAVM,05/02/2018,B,"          120,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000081,10,35,1,M,SKTO,05/02/2018,A,"          120,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000081,10,60,1,M,WOTB,05/02/2018,C,"            3,000.00",         400.00,USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       120,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000082,10,1,1,M,PBXX,04/23/2018,C,              200.00,"       2,000.00",USD,1.0,1,KI,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        40,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000082,10,10,1,M,RB00,05/03/2018,B,"           40,000.00","-1,000.00",USD,1.0,0,,0,0,,,,,,C,,,0,,0,,,,,,,,,0.0,"-1,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000082,10,21,1,M,NAVM,04/23/2018,B,"           39,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000082,10,35,1,M,SKTO,04/23/2018,A,"           39,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000082,10,60,1,M,WOTB,04/23/2018,C,              200.00,"       1,950.00",USD,1.0,1,KI,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        39,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,10,1,1,M,PBXX,05/03/2018,C,"           10,000.00","       1,000.00",USD,1.0,1,G,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"     1,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000083,10,21,1,M,NAVM,05/03/2018,B,"        1,000,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,10,35,1,M,SKTO,05/03/2018,A,"        1,000,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,10,60,1,M,WOTB,05/03/2018,C,"           10,000.00","       1,000.00",USD,1.0,1,G,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"     1,000,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,20,1,1,M,PBXX,05/03/2018,C,"            1,000.00",         100.00,USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000083,20,21,1,M,NAVM,05/03/2018,B,"           10,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,20,35,1,M,SKTO,05/03/2018,A,"           10,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,20,60,1,M,WOTB,05/03/2018,C,"            1,000.00",         100.00,USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,30,1,1,M,PBXX,05/03/2018,C,"            1,000.00",         100.00,USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000083,30,21,1,M,NAVM,05/03/2018,B,"           10,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,30,35,1,M,SKTO,05/03/2018,A,"           10,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,30,60,1,M,WOTB,05/03/2018,C,"            1,000.00",         100.00,USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,40,1,1,M,PBXX,05/03/2018,C,"           10,000.00","       1,000.00",USD,1.0,1,G,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"     1,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000083,40,21,1,M,NAVM,05/03/2018,B,"        1,000,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,40,35,1,M,SKTO,05/03/2018,A,"        1,000,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,40,60,1,M,WOTB,05/03/2018,C,"           10,000.00","       1,000.00",USD,1.0,1,G,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"     1,000,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,50,1,1,M,PBXX,05/03/2018,C,"           10,000.00","       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"     1,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000083,50,10,1,M,ZC00,05/03/2018,C,"           10,000.00",          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        50,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000083,50,21,1,M,NAVM,05/03/2018,B,"        1,050,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,50,35,1,M,SKTO,05/03/2018,A,"        1,050,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000083,50,60,1,M,WOTB,05/03/2018,C,"           10,000.00","       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"     1,050,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000084,10,1,1,M,PBXX,05/04/2018,C,               50.00,          10.00,USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,            50.00,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000084,10,10,1,M,ZC00,05/04/2018,C,               50.00,          11.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,            55.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000084,10,21,1,M,NAVM,05/04/2018,B,              105.00,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000084,10,35,1,M,SKTO,05/04/2018,A,              105.00,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000084,10,60,1,M,WOTB,05/04/2018,C,               50.00,          21.00,USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,           105.00,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000085,10,1,1,M,PBXX,05/07/2018,C,               80.00,           5.00,USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,            40.00,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000085,10,10,1,M,ZC00,05/07/2018,C,               80.00,           1.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,             8.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000085,10,21,1,M,NAVM,05/07/2018,B,               48.00,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000085,10,35,1,M,SKTO,05/07/2018,A,               48.00,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000085,10,60,1,M,WOTB,05/07/2018,C,               80.00,           6.00,USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,            48.00,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000086,10,1,1,M,PBXX,05/07/2018,C,              500.00,"     200,100.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    10,005,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000086,10,10,1,M,ZC00,05/07/2018,C,              500.00,         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000086,10,21,1,M,NAVM,05/07/2018,B,"       10,010,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000086,10,35,1,M,SKTO,05/07/2018,A,"       10,010,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000086,10,60,1,M,WOTB,05/07/2018,C,              500.00,"     200,200.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    10,010,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000087,10,1,1,M,PBXX,05/07/2018,C,               50.00,"       1,050.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         5,250.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000087,10,10,1,M,ZC00,05/07/2018,C,               50.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           250.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000087,10,21,1,M,NAVM,05/07/2018,B,"            5,500.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
