MANDT,EBELN,EBELP,LOEKZ,STATU,AEDAT,TXZ01,MATNR,EMATN,BUKRS,WERKS,LGORT,BEDNR,MATKL,INFNR,IDNLF,KTMNG,MENGE,MEINS,BPRME,BPUMZ,BPUMN,UMREZ,UMREN,NETPR,PEINH,NETWR,BRTWR,AGDAT,WEBAZ,MWSKZ,BONUS,INSMK,SPINF,PRSDR,SCHPR,MAHNZ,MAHN1,MAHN2,MAHN3,UEBTO,UEBTK,UNTTO,BWTAR,BWTTY,ABSKZ,AGMEM,ELIKZ,EREKZ,PSTYP,KNTTP,KZVBR,VRTKZ,TWRKZ,WEPOS,WEUNB,REPOS,WEBRE,KZABS,LABNR,KONNR,KTPNR,ABDAT,ABFTZ,ETFZ1,ETFZ2,KZSTU,NOTKZ,LMEIN,EVERS,ZWERT,NAVNW,ABMNG,PRDAT,BSTYP,EFFWR,XOBLR,KUNNR,ADRNR,EKKOL,SKTOF,STAFO,PLIFZ,NTGEW,GEWEI,TXJCD,ETDRK,SOBKZ,ARSNR,ARSPS,INSNC,SSQSS,ZGTYP,EAN11,BSTAE,REVLV,GEBER,FISTL,FIPOS,KO_GSBER,KO_PARGB,KO_PRCTR,KO_PPRCTR,MEPRF,BRGEW,VOLUM,VOLEH,INCO1,INCO2,VORAB,KOLIF,LTSNR,PACKNO,FPLNR,GNETWR,STAPO,UEBPO,LEWED,EMLIF,LBLKZ,SATNR,ATTYP,VSART,HANDOVERLOC,KANBA,ADRN2,CUOBJ,XERSY,EILDT,DRDAT,DRUHR,DRUNR,AKTNR,ABELN,ABELP,ANZPU,PUNEI,SAISO,SAISJ,EBON2,EBON3,EBONF,MLMAA,MHDRZ,ANFNR,ANFPS,KZKFG,USEQU,UMSOK,BANFN,BNFPO,MTART,UPTYP,UPVOR,KZWI1,KZWI2,KZWI3,KZWI4,KZWI5,KZWI6,SIKGR,MFZHI,FFZHI,RETPO,AUREL,BSGRU,LFRET,MFRGR,NRFHG,J_1BNBM,J_1BMATUSE,J_1BMATORG,J_1BOWNPRO,J_1BINDUST,ABUEB,NLABD,NFABD,KZBWS,BONBA,FABKZ,J_1AINDXP,J_1AIDATEP,MPROF,EGLKZ,KZTLF,KZFME,RDPRF,TECHS,CHG_SRV,CHG_FPLNR,MFRPN,MFRNR,EMNFR,NOVET,AFNAM,TZONRC,IPRKZ,LEBRE,BERID,XCONDITIONS,APOMS,CCOMP,GRANT_NBR,FKBER,STATUS,RESLO,KBLNR,KBLPOS,WEORA,SRV_BAS_COM,PRIO_URG,PRIO_REQ,EMPST,DIFF_INVOICE,TRMRISK_RELEVANT,SPE_ABGRU,SPE_CRM_SO,SPE_CRM_SO_ITEM,SPE_CRM_REF_SO,SPE_CRM_REF_ITEM,SPE_CRM_FKREL,SPE_CHNG_SYS,SPE_INSMK_SRC,SPE_CQ_CTRLTYPE,SPE_CQ_NOCQ,REASON_CODE,CQU_SAR,ANZSN,SPE_EWM_DTC,EXLIN,EXSNR,EHTYP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,FLS_RSTO,EXT_RFX_NUMBER,EXT_RFX_ITEM,EXT_RFX_SYSTEM,SRM_CONTRACT_ID,SRM_CONTRACT_ITM,BLK_REASON_ID,BLK_REASON_TXT,ITCONS,FIXMG,WABWE,CMPL_DLV_ITM,INCO2_L,INCO3_L,TC_AUT_DET,MANUAL_TC_REASON,FISCAL_INCENTIVE,TAX_SUBJECT_ST,FISCAL_INCENTIVE_ID,SF_TXJCD,/BEV1/NEGEN_ITEM,/BEV1/NEDEPFREE,/BEV1/NESTRUCCAT,ADVCODE,BUDGET_PD,EXCPE,FMFGUS_KEY,IUID_RELEVANT,MRPIND,SGT_SCAT,SGT_RCAT,WRF_CHARSTC1,WRF_CHARSTC2,WRF_CHARSTC3,REFSITE,SERRU,SERNP,DISUB_SOBKZ,DISUB_PSPNR,DISUB_KUNNR,DISUB_VBELN,DISUB_POSNR,DISUB_OWNER,FSH_SEASON_YEAR,FSH_SEASON,FSH_COLLECTION,FSH_THEME,FSH_ATP_DATE,FSH_VAS_REL,FSH_VAS_PRNT_ID,FSH_TRANSACTION,FSH_ITEM_GROUP,FSH_ITEM,FSH_SS,FSH_GRID_COND_REC,FSH_PSM_PFM_SPLIT,CNFM_QTY,REF_ITEM,SOURCE_ID,SOURCE_KEY,PUT_BACK,POL_ID,CONS_ORDER
375,4500000276,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,57,OZ,OZ,1,1,1,1,1235.29,1,70411.53,70411.53,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"68,299.18",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000305,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"70,411.53",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000277,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,81,OZ,OZ,1,1,1,1,1235.29,1,100058.49,100058.49,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"97,056.74",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000304,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"100,058.49",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000278,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,64,OZ,OZ,1,1,1,1,1235.29,1,79058.56,79058.56,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"76,686.80",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000303,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"79,058.56",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000279,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,78,OZ,OZ,1,1,1,1,1235.29,1,96352.62,96352.62,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"93,462.04",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000302,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"96,352.62",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000280,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,43,OZ,OZ,1,1,1,1,1235.29,1,53117.47,53117.47,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"51,523.95",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000301,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"53,117.47",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000281,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,47,OZ,OZ,1,1,1,1,1235.29,1,58058.63,58058.63,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"56,316.87",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000300,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"58,058.63",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000282,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,81,OZ,OZ,1,1,1,1,1235.29,1,100058.49,100058.49,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"97,056.74",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000299,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"100,058.49",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000283,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,73,OZ,OZ,1,1,1,1,1235.29,1,90176.17,90176.17,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"87,470.88",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000298,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"90,176.17",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000284,10,,,2/17/17,Gold-026,GOLD-026,GOLD-026,US00,DL00,RM00,,RAW,5300000063,,0,6,G,G,1,1,1,1,50.40,1,302.40,201.60,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/17/17,F,302.4,,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000320,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,302.4,,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000285,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,79,OZ,OZ,1,1,1,1,1235.29,1,97587.91,97587.91,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"94,660.27",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000297,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"97,587.91",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000286,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,71,OZ,OZ,1,1,1,1,1235.29,1,87705.59,87705.59,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"85,074.42",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000296,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"87,705.59",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000287,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,67,OZ,OZ,1,1,1,1,1235.29,1,82764.43,82764.43,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"80,281.50",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000295,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"82,764.43",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000288,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,61,OZ,OZ,1,1,1,1,1235.29,1,75352.69,75352.69,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"73,092.11",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000294,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"75,352.69",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000289,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,69,OZ,OZ,1,1,1,1,1235.29,1,85235.01,85235.01,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"82,677.96",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000293,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"85,235.01",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000290,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,64,OZ,OZ,1,1,1,1,1235.29,1,79058.56,79058.56,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"76,686.80",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000292,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"79,058.56",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000291,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,60,OZ,OZ,1,1,1,1,1235.29,1,74117.40,74117.40,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"71,893.88",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000291,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"74,117.40",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000292,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,61,OZ,OZ,1,1,1,1,1235.29,1,75352.69,75352.69,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"73,092.11",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000290,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"75,352.69",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000293,10,,,2/17/17,Gold-026,GOLD-026,GOLD-026,US00,DL00,RM00,,RAW,5300000063,,0,6,G,G,1,1,1,1,50.40,1,302.40,201.60,,0,,,,,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/17/17,F,302.4,,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,302.4,,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000294,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,58,OZ,OZ,1,1,1,1,1235.29,1,71646.82,71646.82,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"69,497.42",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000289,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"71,646.82",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000295,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,54,OZ,OZ,1,1,1,1,1235.29,1,66705.66,66705.66,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"64,704.49",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000288,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"66,705.66",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000296,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,52,OZ,OZ,1,1,1,1,1235.29,1,64235.08,64235.08,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"62,308.03",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000287,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"64,235.08",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000297,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,57,OZ,OZ,1,1,1,1,1235.29,1,70411.53,70411.53,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"68,299.18",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000286,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"70,411.53",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000298,10,,,2/18/17,Raw materials gold for Team 8 FraudCase,GOLD TEAM 8,GOLD TEAM 8,US00,DL00,RM00,,RAW,5300000098,,0,36,OZ,OZ,1,1,1,1,1235.29,1,44470.44,44470.44,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,OZ,,0,0,0,2/17/17,F,"43,136.33",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000285,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"44,470.44",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
