MANDT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOUPD,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KUNNR,KDIFF,KWERT,KSTEU,KINAK,KOAID,ZAEKO,KMXAW,KMXWR,KFAKTOR,KDUPL,KFAKTOR1,KZBZG,KSTBS,KONMS,KONWS,KAWRT_K,KWAEH,KWERT_K,KFKIV,KVARC,KMPRS,PRSQU,VARCOND,STUFE,WEGXX,KTREL,MDFLG,TXJLV,KBFLAG,KOLNR3,CPF_GUID,KAQTY
375,1000000125,10,35,1,M,SKTO,2/7/17,A,84800885.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000125,10,60,1,M,WOTB,2/7/17,C,1000.00,4257.50,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"100,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000126,10,1,1,M,PBXX,2/7/17,C,1000.00,4215.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"100,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000126,10,21,1,M,NAVM,2/7/17,B,83499150.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000126,10,35,1,M,SKTO,2/7/17,A,83499150.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000126,10,60,1,M,WOTB,2/7/17,C,1000.00,4215.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"100,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000127,10,1,1,M,PBXX,2/7/17,C,1000.00,4330.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"100,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000127,10,21,1,M,NAVM,2/7/17,B,86543710.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000127,10,35,1,M,SKTO,2/7/17,A,86543710.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000127,10,60,1,M,WOTB,2/7/17,C,1000.00,4330.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"100,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000128,10,1,1,M,PBXX,2/1/17,C,200.00,4346.24,USD,,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"200,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000128,10,11,1,M,RB00,1/24/17,C,87724480.00,-25000.00,USD,,1,LB,1,1,B,X,,X,,C,,,0,,0,FRE,,,FR1,,,125000,,0,"3,000.00",C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000128,10,21,1,M,NAVM,2/1/17,B,87699480.00,0.00,USD,,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000128,10,35,1,M,SKTO,2/1/17,A,87699480.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000128,10,60,1,M,WOTB,2/1/17,C,200.00,4345.00,USD,,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"200,100.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000129,10,1,1,M,PBXX,2/1/17,C,2000.00,100000.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"20,000,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000129,10,10,1,M,ZC00,2/1/17,C,2000.00,0.00,USD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000129,10,10,2,M,ZC00,2/1/17,C,2000.00,1000.00,USD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,"200,000.00",C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000129,10,21,1,M,NAVM,2/1/17,B,20200000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000129,10,35,1,M,SKTO,2/1/17,A,20200000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000129,10,60,1,M,WOTB,2/1/17,C,2000.00,101000.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"20,200,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000130,10,1,1,M,PBXX,1/31/17,C,1000.00,50000.00,INR,/46.69000,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"5,000,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000130,10,10,1,M,ZC00,1/31/17,C,1000.00,0.00,INR,/46.69000,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,0,C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000130,10,21,1,M,NAVM,1/31/17,B,5000000.00,0.00,INR,/46.69000,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000130,10,35,1,M,SKTO,1/31/17,A,5000000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000130,10,60,1,M,WOTB,1/31/17,C,1000.00,50000.00,INR,/46.69000,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"5,000,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000131,10,1,1,M,PBXX,2/8/17,C,1000.00,1500.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"150,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000131,10,21,1,M,NAVM,2/8/17,B,150000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000131,10,35,1,M,SKTO,2/8/17,A,150000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000131,10,60,1,M,WOTB,2/8/17,C,1000.00,1500.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"150,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000132,10,1,1,M,PBXX,2/2/17,C,1000.00,1000.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"100,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000132,10,10,1,M,ZC00,2/2/17,C,1000.00,0.00,USD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,0,C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000132,10,21,1,M,NAVM,2/2/17,B,100000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000132,10,35,1,M,SKTO,2/2/17,A,100000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000132,10,60,1,M,WOTB,2/2/17,C,1000.00,1000.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"100,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000133,10,1,1,M,PBXX,1/28/17,C,200.00,100.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"93,380.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000133,10,10,1,M,ZC00,1/28/17,C,200.00,100.00,USD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,"93,380.00",C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000133,10,21,1,M,NAVM,1/28/17,B,186760.00,0.00,INR,/46.69000,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000133,10,35,1,M,SKTO,1/28/17,A,186760.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000133,10,60,1,M,WOTB,1/28/17,C,200.00,9338.00,INR,/46.69000,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"186,760.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000134,10,1,1,M,PBXX,2/1/17,C,1400.00,1000.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"140,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000134,10,10,1,M,ZC00,2/1/17,C,1400.00,200.00,USD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,"28,000.00",C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000134,10,21,1,M,NAVM,2/1/17,B,168000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000134,10,35,1,M,SKTO,2/1/17,A,168000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000134,10,60,1,M,WOTB,2/1/17,C,1400.00,1200.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"168,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000135,10,1,1,M,PBXX,1/28/17,C,10000.00,1000.00,EUR,0.94,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"1,000,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000135,10,10,1,M,ZC00,1/28/17,C,10000.00,10.00,EUR,0.94,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,"10,000.00",C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000135,10,21,1,M,NAVM,1/28/17,B,1010000.00,0.00,EUR,0.94,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000135,10,35,1,M,SKTO,1/28/17,A,1010000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000135,10,60,1,M,WOTB,1/28/17,C,10000.00,1010.00,EUR,0.94,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"1,010,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000136,10,1,1,M,PBXX,2/17/17,C,100.00,4865000.00,AMD,486.5,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"48,650,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000136,10,21,1,M,NAVM,2/17/17,B,48650000.00,0.00,AMD,486.5,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000136,10,35,1,M,SKTO,2/17/17,A,48650000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000136,10,60,1,M,WOTB,2/17/17,C,100.00,4865000.00,AMD,486.5,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"48,650,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000137,10,1,1,M,PBXX,2/1/17,C,100.00,5.00,EUR,0.94,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,50,C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000137,10,10,1,M,ZC00,2/1/17,C,100.00,5.00,EUR,0.94,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,50,C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000137,10,21,1,M,NAVM,2/1/17,B,100.00,0.00,EUR,0.94,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000137,10,35,1,M,SKTO,2/1/17,A,100.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000137,10,60,1,M,WOTB,2/1/17,C,100.00,10.00,EUR,0.94,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,100,A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000138,10,1,1,M,PBXX,2/8/17,C,1000.00,4492.50,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,0,A,X,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000138,10,21,1,M,NAVM,2/8/17,B,89239020.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000138,10,35,1,M,SKTO,2/8/17,A,89239020.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000138,10,60,1,M,WOTB,2/8/17,C,1000.00,4492.50,USD,1,1,LB,0,0,,X,,,,A,,,0,,0,,,,,,,,,0,"220,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000139,10,1,1,M,PBXX,2/2/17,C,200.00,60.00,AUD,0.56,1,G,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"1,200.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000139,10,10,1,M,ZC00,2/2/17,C,200.00,30.00,AUD,0.56,1,G,1,1,,,,,,C,,,0,,0,,,,,,,,,0,600,C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000139,10,21,1,M,NAVM,2/2/17,B,1800.00,0.00,AUD,0.56,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000139,10,35,1,M,SKTO,2/2/17,A,1800.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000139,10,60,1,M,WOTB,2/2/17,C,200.00,90.00,AUD,0.56,1,G,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"1,800.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000140,10,1,1,M,PBXX,1/25/17,C,1000.00,1500.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"150,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000140,10,10,1,M,ZC00,1/25/17,C,1000.00,0.00,USD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,0,C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000140,10,21,1,M,NAVM,1/25/17,B,150000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000140,10,35,1,M,SKTO,1/25/17,A,150000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000140,10,60,1,M,WOTB,1/25/17,C,1000.00,1500.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"150,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000141,10,1,1,M,PBXX,2/1/17,C,1800.00,1000.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"180,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000141,10,10,1,M,ZC00,2/1/17,C,1800.00,200.00,USD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,"36,000.00",C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000141,10,21,1,M,NAVM,2/1/17,B,216000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000141,10,35,1,M,SKTO,2/1/17,A,216000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000141,10,60,1,M,WOTB,2/1/17,C,1800.00,1200.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"216,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000142,10,1,1,M,PBXX,2/8/17,C,100.00,1000.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000142,10,21,1,M,NAVM,2/8/17,B,10000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000142,10,35,1,M,SKTO,2/8/17,A,10000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000142,10,60,1,M,WOTB,2/8/17,C,100.00,1000.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000143,10,1,1,M,PBXX,2/1/17,C,100.00,1000.00,EUR,0.94,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000143,10,21,1,M,NAVM,2/1/17,B,10000.00,0.00,EUR,0.94,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000143,10,35,1,M,SKTO,2/1/17,A,10000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000143,10,60,1,M,WOTB,2/1/17,C,100.00,1000.00,EUR,0.94,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000144,10,1,1,M,PBXX,2/1/17,C,1000.00,1000.00,BSD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"100,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000144,10,10,1,M,ZC00,2/1/17,C,1000.00,0.00,BSD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,0,C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000144,10,21,1,M,NAVM,2/1/17,B,100000.00,0.00,BSD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000144,10,35,1,M,SKTO,2/1/17,A,100000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000144,10,60,1,M,WOTB,2/1/17,C,1000.00,1000.00,BSD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"100,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000145,10,1,1,M,PBXX,1/29/17,C,200.00,1000.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"20,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000145,10,10,1,M,ZC00,1/29/17,C,200.00,100.00,USD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,"2,000.00",C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000145,10,21,1,M,NAVM,1/29/17,B,22000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000145,10,35,1,M,SKTO,1/29/17,A,22000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000145,10,60,1,M,WOTB,1/29/17,C,200.00,1100.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"22,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000146,10,1,1,M,PBXX,1/29/17,C,200.00,1000.00,USD,1,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"20,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000146,10,10,1,M,ZC00,1/29/17,C,200.00,100.00,USD,1,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0,"2,000.00",C,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000146,10,21,1,M,NAVM,1/29/17,B,22000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000146,10,35,1,M,SKTO,1/29/17,A,22000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000146,10,60,1,M,WOTB,1/29/17,C,200.00,1100.00,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"22,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
